,turbine,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev
10082,WTG-I,4.040147781,4.054416656,1.973249078,2.477282047,2.372513771,2.046256542,2739.919922,-3278.5,2838.124268,2932656,63.13166046,-3.700000048,13.48265553,OnLine,26.67325401,16.18147278,40.9542923,88.61407471,8.0352211,130.1672211,184,11.20039272,0
10226,WTG-I,-0.98461926,-0.966958642,-0.917724907,-0.898604274,-0.661284924,-0.646967888,552.5477295,-3278.5,497.4920349,2957168,60.11821747,-3.700000048,7.947032452,OnLine,31.20325661,23.70132637,42.73817444,50.79564285,9.648682594,65.89212036,212.8762817,5.485729694,4.524263859
10370,WTG-I,1.535662055,-0.454514116,1.60583055,-0.386159748,1.862911463,-0.134523347,47.40410233,-3278.5,-1.738010049,2964952,56.50344467,-3.700000048,7.389112949,OnLine,27.67033195,19.99370193,41.18373108,46.95946121,15.67461395,129.1947021,62.65385818,3.134237528,13.34614182
10514,WTG-I,-0.968329251,-0.922046542,-0.897499084,-0.853692174,-0.643224895,-0.602055788,1073.021118,-3278.5,937.2341919,2975906,63.35705185,-3.700000048,9.768839836,OnLine,29.40843201,19.93868446,37.19250107,65.18257141,9.498690605,22.15860939,223.0600586,6.847108364,0.939941406
10658,WTG-I,3.50647521,2.935640335,2.515371561,3.112823963,0.23641777,0.171844095,2626.911621,-3278.5,2747.428223,2993531,65.02060699,-3.700000048,13.47479439,OnLine,34.95462799,24.90139198,47.3998909,87.57019806,8.738986969,98.37911224,201.52948,10.2689724,2.531888485
10802,WTG-I,13.0610323,13.21114349,13.13051701,13.2794981,13.38307381,13.53113461,1621.544189,-3278.5,513.4286499,3012043,58.645504,-3.700000048,10.59765625,OnLine,28.43406105,18.92060089,42.88374329,70.40459442,8.897490501,80.2137146,14.45063305,7.921036243,12.06336784
10946,WTG-I,21.69434166,21.56733131,21.7524929,21.63568497,22.00842285,21.88732147,18.15007973,-3278.5,-17.73748398,3036964,51.39999771,-3.700000048,0.917421579,RunUp,20.92312813,18.69177055,33.06663132,8.522216797,2.886132717,54.46174622,196.9754181,2.016675472,11.97541809
11090,WTG-I,14.38439465,14.51184082,14.45760345,14.6080389,14.61906052,14.83069706,2820,-3278.5,1571.832275,3063062,57.27991867,-3.700000048,13.40108013,OnLine,29.09327316,16.9432354,40.97755432,89.06684113,6.28703022,275.2576294,-2.680386543,14.20133495,11.18328381
11234,WTG-I,-0.94785285,-0.892299354,-0.881604314,-0.823944986,-0.63200146,-0.5723086,384.068573,-3278.5,443.809021,3091175,56.71697998,-3.700000048,7.597016335,OnLine,17.52496147,8.747063637,32.59999847,52.35722351,10.26656723,45.35957336,120.8425293,4.920041561,0.302540332
11378,WTG-I,-0.049063761,-0.091750681,0.02256936,-0.023396311,0.27217555,0.228240073,831.5909424,-3278.5,756.6390991,3104524,59.05763626,-3.700000048,9.185207367,OnLine,21.27972412,10.19048405,30.6536293,60.60937119,9.723345757,44.48976517,161.8870239,6.279037476,4.112976074
11522,WTG-I,84.99282837,85,84.99378967,85,85.00392151,85,2691.010986,-3278.5,-10.95277977,3113548,39.54792404,-3.700000048,0,External Curtailment,22.19807243,12.9434185,25.16452599,0.870056808,0,32.3369751,172.6564636,10.66937637,3.343536377
11666,WTG-I,12.04067135,11.92960453,12.10761452,11.99795914,12.36474705,12.24959564,2777.311523,-3278.5,927.6915894,3120165,63.52390671,-3.700000048,11.70485401,OnLine,33.01057434,21.86467552,39.03764343,75.69408417,6.953977108,44.83965302,167,11.20776653,3.453803539
11810,WTG-I,24.99511528,25.04393578,25.06352425,25.11228943,25.311409,25.36392593,2820,-3278.5,368.6336365,3135201,53.85399628,-3.700000048,8.660017014,OnLine,24.43469048,12.96896839,41.04659653,60.32017517,3.76598835,112.5071182,321.8760986,15.30456924,4.876098633
11954,WTG-I,14.74605656,14.66897202,14.77204227,14.73732662,15.02495098,14.98896313,2682.396729,-3278.5,765.8219604,3143991,58.9755249,-3.700000048,11.03864098,OnLine,22.76306152,10.90946293,32.60358429,70.90102386,6.888013363,83.62550354,183.1163635,10.68336678,7.259871483
12098,WTG-I,21.63937378,21.55271721,21.70982933,21.62107086,21.95959091,21.87270737,2611.492676,-3278.5,-17.54410172,3159026,53.4018898,-3.700000048,7.563802719,RunUp,25.08140755,14.75388241,36.40627289,50.36974716,4.421694279,74.69464111,169.6530914,10.75215721,5.676324844
12242,WTG-I,14.03233051,14.01324463,14.10066414,14.08159924,14.35123158,14.33323574,2817.281494,-3278.5,779.5263062,3177067,61.35354996,-3.700000048,11.0981369,OnLine,29.79726601,18.79197884,41.4105835,74.4535141,6.097856522,61.19790268,167,12.07277584,1
16418,WTG-I,20.80222893,20.81612968,20.87230682,20.88448334,21.12589455,21.13611984,2736.879883,-3278.5,351.3859863,3486600,59.3830452,-3.700000048,8.473274231,OnLine,25.6837883,14.7153244,32.52874374,56.38337326,4.841851711,36.09870529,204.9639893,11.77950287,2.175191879
16562,WTG-I,1.519012094,0.758640885,1.585114479,0.826995254,1.839242935,1.078631639,63.79405212,-3278.5,47.34436417,3495624,56.1696167,-3.700000048,7.461415291,OnLine,25.33093452,17.18659019,34.01852798,50.14268875,15.33565044,20.62609291,354.7157593,3.242066145,3.484396935
16706,WTG-I,1.449453473,1.460883975,1.517733455,1.529238343,1.765765071,1.780874729,24.0471077,-3278.5,10.0673399,3505090,54.03621292,-3.700000048,7.547457218,OnLine,27.62492752,20.17589378,36.76804733,50.23513412,17.50654984,125.1738129,98.94674683,2.868621111,0.712395668
16850,WTG-I,25.85858154,26.07429504,25.94070816,26.03829765,26.19394302,26.2077179,2697.945557,-3278.5,95.15813446,3516780,44.98928833,-3.700000048,7.825037479,External Curtailment,20.8633461,9.797299385,35.51160431,52.03418732,4.898278236,236.4559479,341.0925293,10.63727379,6.907470703
16994,WTG-I,4.420532703,4.415994644,4.519728661,4.516757011,4.759837151,4.757588387,779.8562622,-3278.5,629.0338745,3532815,56.26220703,-3.700000048,9.581900597,OnLine,13.63630581,5.213092327,30.58292961,65.01445007,10.34818935,54.49536133,336,6.157309055,4.664999485
17138,WTG-I,1.346532941,0.123494916,1.338284016,0.10954579,1.610382915,0.385747761,124.4026031,-3278.5,-13.17435265,3539460,51.81077194,-3.700000048,7.368848801,OnLine,22.23947525,14.89902878,29.3808918,47.73654556,13.4565506,78.12483215,74.44087219,3.640806437,3.153729439
17282,WTG-I,84.97460175,85,84.97412872,85,84.98362732,85,2813.901123,-3278.5,-3.321522951,3540057,28.73162079,-3.700000048,0.222115129,OK,18.74565697,13.7944479,17.97665024,0.505160034,0,7.634753227,180.2210846,11.96075726,5.778915405
20594,WTG-I,1.066911936,1.126000404,1.048387885,1.112051249,1.32994163,1.388253212,62.32387161,-3278.5,126.6678848,3550086,58.33187103,-3.700000048,7.481240749,OnLine,26.69592094,17.20937157,34.95637512,50.04964828,15.38664055,47.9253006,58.53992844,3.23239398,1.539928436
20738,WTG-I,0.044578876,-0.006390321,0.050448932,-0.020339418,0.279420167,0.255862504,2421.570557,-3278.5,2204.809326,3558025,60.47860718,-3.700000048,13.01191235,OnLine,28.07792091,17.23521996,39.62984085,86.07917023,9.003373146,31.85846901,196,9.603541374,0
20882,WTG-I,15.8065443,15.97641373,13.5649271,13.96652126,15.10342503,14.75233841,2820,-3278.5,2801.374512,3612265,64.56666565,-3.700000048,13.52774906,OnLine,26.49773788,13.86354923,46.36811447,89.59931183,4.799582005,158.6039124,19.64788246,18.89297676,1.352117538
21026,WTG-I,2.366275787,2.160098314,6.078090668,5.763106823,4.12669611,4.892992496,2635.483887,-3278.5,2828.929688,3648619,61.40721512,-3.700000048,13.44163513,OnLine,17.33420372,7.928542614,36.31592178,87.85519409,8.687767029,152.270874,182,10.31492233,1
21170,WTG-I,8.676152229,8.682193756,8.659762383,8.668244362,8.936747551,8.944446564,2363.472168,-3278.5,1388.124878,3678228,60.94074631,-3.700000048,13.38804913,OnLine,24.04921532,13.19997692,37.50508881,86.95420074,9.432364464,45.6704483,167.2349243,9.453415871,1.765075684
21314,WTG-I,84.91191101,84.2285614,85.01795959,84.2285614,85.0011673,84.2285614,2396.098633,-3278.5,-8.332755089,3695479,53.28886032,-3.700000048,0.047031179,OK,29.28038788,19.81705284,40.54540253,2.320756912,0,4.51003027,140.3667297,9.537722588,54.46694183
21458,WTG-I,14.56741619,14.58925438,15.94243813,15.39877129,17.30225563,17.42359161,2820,-3278.5,2753.203613,3740688,67.2578125,-3.700000048,13.44611359,OnLine,34.32564545,20.88451004,46.87226868,90.51015472,4.830087662,171.0400391,171.3994751,18.64739799,6.600524902
21602,WTG-I,9.720552444,9.778604507,9.706141472,9.764655113,9.984654427,10.04085732,2819.832764,-3278.5,1896.928223,3798957,62.98180389,-3.700000048,13.43857098,OnLine,28.88341904,17.17576027,48.0961113,90.19746399,6.135815144,201.7850342,13,14.56451321,2.499903679
21746,WTG-I,84.9912262,84.54290009,84.95548248,84.54290009,84.97261047,84.54290009,10.20553875,-3278.5,-16.35097694,3832111,38.49239349,-3.700000048,0,Weather Outage,10.30024147,8.838759422,25.08872604,0,0,0,22.61339569,0.962723076,68.38660431
21890,WTG-I,-0.896836817,-0.932161629,-0.952633321,-0.946143568,-0.662136316,-0.669908762,1462.810547,-3278.5,1507.7677,3862262,62.87791824,-3.700000048,11.29139042,OnLine,22.74342728,10.21023273,37.48569107,77.60141754,9.825798988,38.22489548,219.7464294,7.618686676,0.881106138
22034,WTG-I,85.00078583,83.60552216,85.00990295,83.60552216,85.0109024,83.60552216,2820,-3278.5,-7.902091026,3887352,45.10369492,-3.700000048,0.536227167,External Curtailment,24.42107773,14.17805862,31.93566322,3.54856205,0.285474032,41.48896027,180.0808716,14.08269405,1.062302351
22178,WTG-I,9.554139137,9.608139992,9.545040131,9.594191551,9.814201355,9.870392799,2820,-3278.5,2436.114502,3922853,65.22061157,-3.700000048,13.49641037,OnLine,33.31919861,19.78054428,45.08717728,89.20646667,6.671802521,80.72740173,155.2420502,13.42664814,1.967444181
22322,WTG-I,3.84162569,3.841763973,3.62082243,3.661069393,3.998989344,4.010452271,2654.681885,-3278.5,2691.801514,3968077,62.53829575,-3.700000048,13.66734219,OnLine,36.27828979,23.9090004,48.95448303,90.88378906,8.063792229,200.9696198,294.377594,11.26380062,40.48959351
22466,WTG-I,4.309690952,4.779127598,5.260053158,4.790985584,7.647029877,7.702046394,1342.062988,-3278.5,1846.043945,4022317,60.27753448,-3.700000048,13.18836403,OnLine,13.66286182,4.873038769,34.20000076,88.81938934,12.05508423,165.1978455,-10,7.379773617,14
22610,WTG-I,-0.617333949,-0.597890794,-0.966254234,-0.61183989,-0.678607404,-0.335637957,569.1721191,-3278.5,521.2749634,4060455,56.25485611,-3.700000048,7.809553623,OnLine,8.954111099,3.630326509,25.66584969,51.12102509,9.403364182,49.58088684,82.82834625,5.530760288,21.82834625
22754,WTG-I,-0.888929009,-0.69055742,-0.888025582,-0.704506516,-0.61332947,-0.428304553,689.0585327,-3278.5,674.5326538,4070463,56.60684204,-3.700000048,8.558065414,OnLine,9.180259705,3.80257678,23.88549232,55.32521439,9.69437027,89.70834351,32.06354904,5.89716053,0.936450958
22898,WTG-I,1.563758135,1.560635328,1.545946121,1.546686172,1.826892257,1.822888136,184.6632233,-3278.5,94.01132965,4076732,52.01033401,-3.700000048,7.446186543,OnLine,10.86214352,4.951964855,24.77708626,51.88787079,12.46534252,91.21653748,71.64355469,3.969195843,8.21711731
23042,WTG-I,22.4559288,22.92857933,22.48505592,22.91397095,22.73752403,23.18772125,12.80476856,-3278.5,-17.58512115,4081044,43.66171646,-3.700000048,3.354228258,OK,14.13345814,11.26054478,22.92091179,22.30462646,16.11481857,17.85671616,18.43725586,1.429667711,4.437255859
23186,WTG-I,1.14042294,1.108599424,1.130252719,1.094650388,1.401381969,1.370852351,1951.489624,-3278.5,2143.781006,4098367,61.50681305,-3.700000048,13.09688663,OnLine,25.69042206,13.18821907,37.22190857,86.03171539,10.17727947,103.9123001,208.8147736,8.545414925,2.633021355
23330,WTG-I,2.011836767,1.3114115,3.084986925,3.380190611,-0.04173563,0.293714404,1933.984619,-3278.5,2353.830322,4122757,63.37916183,-3.700000048,13.49843502,OnLine,29.87440109,19.4107399,44.67300034,87.259758,10.52566719,50.21212769,213.5334015,8.516160965,0.452278167
23474,WTG-I,6.797641277,6.81717205,6.786710262,6.803223133,7.062954903,7.079424858,2789.471191,-3278.5,2458.768555,4141015,64.89407349,-3.700000048,13.46200752,OnLine,35.77493668,24.03425217,45.54071045,87.96638489,7.802663326,38.9372406,217.0635223,11.4792738,3.816335201
23618,WTG-I,2.281954288,2.27932477,2.265814066,2.265375853,2.541651011,2.541577816,2589.35791,-3278.5,2371.164795,4162277,63.4635582,-3.700000048,13.46555996,OnLine,35.08523178,24.3325386,47.66994476,89.58997345,8.797184944,33.70479202,195,10.17924595,0
23762,WTG-I,85.0167923,79.62580872,84.97867584,79.62580872,84.98822021,79.62580872,2819.854736,-3278.5,-13.84122849,4189183,54.93305206,-3.700000048,0.575006068,External Curtailment,36.4229126,25.98011971,45.713871,3.899078608,0.294429988,19.63547707,191.3032074,14.01992512,30.3032074
23906,WTG-I,19.05739403,19.13534927,19.04384422,19.12139893,19.32222557,19.39760208,2820,-3278.5,871.6968384,4218376,54.51511383,-3.700000048,11.56302738,OnLine,32.94782639,21.76469994,40.47257996,76.42308807,4.559094906,108.4750977,174,17.02843857,5
24050,WTG-I,-0.931025386,-0.539182901,-0.92873019,-0.553131998,-0.655912459,-0.276930004,598.9126587,-3278.5,784.3932495,4248519,61.79999924,-3.700000048,9.116163254,OnLine,27.4026432,16.92443085,45.15590286,57.80242157,10.77951527,77.24041748,9.764655113,5.634335518,5.737383842
24194,WTG-I,-0.949722171,-0.633542717,-0.944351673,-0.647491813,-0.68332696,-0.371289819,2162.999512,-3278.5,1611.894897,4283630,62.26442337,-3.700000048,11.48032284,OnLine,18.59999847,5.674057961,36.29126358,76.6550827,8.539335251,83.93224335,332.12323,9.053584099,0.924662232
24338,WTG-I,8.881931305,8.896145821,8.859705925,8.882196426,9.137670517,9.158398628,363.3059692,Bad,-10.57390785,Bad,34.75444412,Bad,6.749327183,OK,9.404685974,10.78112698,15.49532795,44.17821884,9.313866615,10.29508305,50,4.830207348,1.353178144
24482,WTG-I,1.239489913,1.185768366,1.221451283,1.17181921,1.502708793,1.448021173,108.8519135,-3278.5,40.29567337,4299248,40.13359833,-3.700000048,7.475097656,OnLine,16.20837402,10.93533802,19.89170837,50.40991974,14.06330204,29.55393028,148.4004822,3.538499355,0
45074,WTG-I,67.37846375,67.24045563,67.36764526,67.24045563,67.37263489,67.24045563,1199.786377,-3278.5,-10.70298004,9582069,43.80307388,-3.700000048,0.46110636,OK,33.44111252,26.00190735,32.29446411,3.0645504,0.413834572,21.84645271,62.15491486,7.178779125,6.511564255
45218,WTG-I,62.163517,62.03448868,61.99567795,61.87395859,62.28217316,62.1627121,339.2964478,-3278.5,-10.29645348,9583468,41.99127197,-3.700000048,0.462864399,RunUp,34.89999771,29.31009865,30.12590027,0,0,21.74101639,122.7711411,4.799311161,20.77114105
45362,WTG-I,88.21118927,87.84363556,89.02033234,87.84363556,89.28664398,87.84363556,966.5122681,-3278.5,-2.826076269,9592876,46.03755188,-3.700000048,0.318263829,Fault 1340,41.0740509,30.66397476,34.07689667,2.116360426,0,24.37538719,119.3636322,6.703961372,1.636367798
45506,WTG-I,3.700764179,3.668395996,3.524282932,3.493797779,3.944853783,3.914265633,2681.669189,-3278.5,2827.657227,9623495,69.19999695,-3.700000048,13.40562439,OnLine,52.10832214,35.0038147,52.93647385,88.40727997,8.360724449,54.5884819,167.142746,10.71333408,1.941215992
45650,WTG-I,7.529695034,7.586957932,7.419135571,7.412323952,7.840093136,7.832866669,2819.46167,-3278.5,2779.40918,9658708,69.47550964,-3.700000048,13.45162964,OnLine,53.66399765,38.15793991,55.11922073,88.83042908,6.639198303,88.54608917,157.8173523,13.46476269,4.318161011
45794,WTG-I,4.512588501,4.532050133,4.338098049,4.357451916,4.759136677,4.777919769,2747.244873,-3278.5,2868.621338,9714978,69.46411896,-3.700000048,13.52919769,OnLine,53.38854218,39.8473053,57.57563019,88.67536926,8.218132973,89.70834351,156.2609711,10.99687099,1.499077559
45938,WTG-I,-0.821456671,-0.852261961,-1.020901561,-1.013648629,-0.656660616,-0.631724298,1326.769897,-3278.5,1934.754761,9747107,68.04174805,-3.700000048,12.66843224,OnLine,45.82123947,36.97229004,52.69160461,84.28595734,11.26066303,161.6467133,102.9176331,7.46061039,1.082366943
46082,WTG-I,3.335439444,3.371899605,3.163433075,3.197301865,3.545666695,3.617769241,2803.682129,-3278.5,2832.868164,9787267,69.55818939,-3.700000048,13.51444721,OnLine,52.66683578,38.86582184,55.67523575,88.35995483,7.66574955,75.99650574,161.4016876,11.77599907,2.598312378
46226,WTG-I,5.585560799,5.615421772,5.414250374,5.440823555,5.831561565,5.861291409,2794.830566,-3278.5,2841.731445,9844518,69.40000153,-3.700000048,13.49732304,OnLine,51.90219879,38.02914429,56.14914322,89.7570343,7.743072987,126.6176071,157.634552,11.62424755,3.152471066
46370,WTG-I,3.491528034,3.546775579,3.309937,3.372177601,3.734204292,3.792645216,2780.973145,-3278.5,2817.709961,9885696,69.4849472,-3.700000048,13.51193428,OnLine,51.01753616,37.28052139,54.67013168,87.90520477,7.926481724,79.18968964,155,11.38937378,2.572326422
46514,WTG-I,-0.878924549,-0.611507475,-1.001714706,-0.786005378,-0.607413352,-0.365066737,1689.684082,-3278.5,1697.217773,9905928,61.43279648,-3.700000048,12.02308941,OnLine,42.22761536,33.02660751,49.99146271,78.52642059,9.770704269,73.16500092,37.00901031,8.161452293,4.778425217
46658,WTG-I,81.05381775,80.00762939,85.01177216,80.00762939,81.07182312,80.00762939,1.275041699,-3278.5,-11.74577141,9917923,53.10480118,-3.700000048,0.327246726,Weather Outage,39.97209167,36.11107254,44.83200073,0,0,0,126.1912384,0.115164571,208.8087616
46802,WTG-I,84.99700928,82.73646545,84.99893951,82.73646545,84.99207306,82.73646545,141.7700043,-3278.5,-8.793361664,9919615,58.34426498,-3.700000048,0.156437173,Weather Outage,43.8947525,38.79995346,45.18407822,0,0,5.261312008,110.226738,3.806643724,4.033597946
46946,WTG-I,-0.871498227,-0.43584922,-1.047874451,-0.610447288,-0.604559064,-0.189979583,138.3763428,-3278.5,536.4641113,9931566,62.76165009,-3.700000048,8.342244148,OnLine,44.96590805,37.81121063,49.06106949,57.58484268,14.65406132,93.14496613,101.1994858,3.783399582,8.199485779
47090,WTG-I,0.672587514,0.667721689,0.495172679,0.493123561,0.917374551,0.913591325,2237.809326,-3278.5,2296.030029,9946896,69,-3.700000048,13.48978519,OnLine,46.29999924,34.96176529,49.82581711,89.1986084,9.732615471,51.33196259,126,9.212948799,5.815374374
47234,WTG-I,-0.899539232,-0.877376199,-1.031452179,-0.996549308,-0.58959651,-0.583578408,1205.121582,-3278.5,1366.11499,9967964,63.59999847,-3.700000048,11.27800751,OnLine,45.79850769,35.86013031,51.14789581,73.20201874,10.34496784,77.70050049,140.8171844,7.229246616,1.577103376
47378,WTG-I,3.956616163,3.976499319,3.845509291,3.80190134,4.230814934,4.222368717,2784.247314,-3278.5,2835.397705,9996058,69.40000153,-3.700000048,13.48151016,OnLine,50.52603912,37.82815933,54.10626221,89.45452881,7.843722343,44.96329117,160.1785431,11.45593548,2.206357718
47522,WTG-I,4.822299004,4.917449474,4.641191483,4.74281311,5.065059662,5.163269043,2817.343994,-3278.5,2814.934082,10019280,69.44608307,-3.700000048,13.48411369,OnLine,51.40440369,37.68380356,53.02410126,87.50557709,7.13509655,103.8734436,177.2277527,12.58711243,5.194074631
47666,WTG-I,-0.858355165,-0.857547164,-1.028398275,-1.032145143,-0.60962981,-0.611677527,649.9493408,-3278.5,950.8555908,10054848,65.13022614,-3.700000048,9.858089447,OnLine,44.74274063,32.85713959,52.90591049,64.82691956,11.19601917,101.9118958,25,5.85838604,1
47810,WTG-I,1.074478149,0.798608959,1.07875824,0.825197875,1.268712401,1.007840872,268.6784668,-3278.5,186.9029388,10067883,61.61465836,-3.700000048,7.48935318,OnLine,36.3499527,26.92341614,41.61907578,52.27887344,11.24033546,32.85196686,52.24310684,4.440364838,1.756893158
47954,WTG-I,1.973853827,1.8733356,1.999509454,1.899924517,2.192650557,2.082567215,2550.248047,-3278.5,2577.835693,10075436,68.52749634,-3.700000048,13.48463345,OnLine,42.32817078,30.14147949,47.09370422,87.63898468,8.988848686,63.24201584,157.8346863,9.973187447,2.07005024
48098,WTG-I,-0.932935894,-0.84410888,-0.900087237,-0.817519963,-0.725551844,-0.634877086,1784.371948,-3278.5,1705.48584,10099521,67.72218323,-3.700000048,12.06362438,OnLine,47.41814423,33.80569839,50.58960342,80.53237915,9.626014709,39.29430008,170.9081879,8.339577675,0.122693792
