,turbine,date & time,op time,blade1actual,blade1set,blade2actual,blade2set,blade3actual,blade3set,down time,expected power,gearbearing int temp,power,production,gearbox bearing temp,rotor bearing 2 temp,rotor speed,state and fault,generating outboard bearing temp,hub temp,shaft bearing temp,tip speed,tip speed ratio,tower accel,wind dir,wind speed,yaw dev
3746,WTG-G,16-Oct-21 00:10:00,4704553,-0.782305181,-0.812267244,-0.784882247,-0.812267244,-0.782198787,-0.812267244,1910114,416.7275391,67.37416077,431.2792664,1268657,63.49484253,-3.700000048,7.559623241,OnLine,27.7299633,19.86660194,38.81057739,51.95653152,10.02258015,24.50946045,353,5.034410954,2
3890,WTG-G,17-Oct-21 00:10:00,4782087,-0.866275489,-0.854257643,-0.862674475,-0.850748777,-0.874910951,-0.856935322,1910114,600.1254272,68.42037201,679.8911743,1281021,65.81516266,-3.700000048,8.831975937,OnLine,29.87089539,22.97047043,39.69947433,57.52564621,10.43434525,205.019165,200,5.638222694,0
4034,WTG-G,18-Oct-21 00:10:00,4862639,3.201636076,3.70567441,5.509190559,4.759916306,7.391118526,7.689795017,1910114,2199.643799,68.89638519,2163.118164,1300459,67.01815033,-3.700000048,13.37493038,OnLine,29.10712051,27.97465515,44.97132111,88.96968842,9.649477005,102.4057007,177,9.23154068,0
4178,WTG-G,19-Oct-21 00:10:00,4881121,84.97602081,85,84.97537994,85,84.9759903,85,1937298,1974.511597,41.76245499,-3.26699543,1307466,30.97595787,-3.700000048,0,Fault 2757,24.09907532,21.84247398,24.96423912,2.418759823,0,34.57820129,160,8.634624481,2
4322,WTG-G,20-Oct-21 00:10:00,4932490,5.147137165,5.041056633,5.162312508,5.041056633,5.146973133,5.041056633,1970996,2624.467285,72.40289307,2295.216309,1337581,70.72788239,-3.700000048,13.00878429,OnLine,33.62672806,29.89106178,45.77375412,88.19082642,8.431467056,286.4973145,163,10.25630665,1
4466,WTG-G,21-Oct-21 00:10:00,5015070,1.65246439,1.605833411,1.646722436,1.605833411,1.646392941,1.605833411,1971008,129.6638184,67.86737823,134.0406342,1363661,61.85722733,-3.700000048,7.427577019,OnLine,30.21030807,23.98784065,40.77649307,50.89311218,13.51098442,87.03612518,349,3.658662558,2.366017818
4610,WTG-G,22-Oct-21 00:10:00,5071450,-0.846442759,-0.846005142,-0.848795712,-0.846005142,-0.849137247,-0.846005142,1971008,585.8973999,68.42734528,648.6981201,1366897,65.96828461,-3.700000048,8.620428085,OnLine,31.12890053,23.82230186,38.61519241,58.29663849,10.24728584,11.83386612,140,5.592619896,5
4754,WTG-G,23-Oct-21 00:10:00,5157052,0.975863457,1.084529519,1.074485421,1.084529519,1.071763515,1.084529519,1971008,2378.000732,71.2983017,2231.248291,1388971,69.74282837,-3.700000048,13.30760193,OnLine,32.47625351,27.69247627,46.03116226,86.61978149,9.312259674,160.8090057,142,9.511040688,5
4898,WTG-G,24-Oct-21 00:10:00,5242655,6.424209595,6.786326408,4.207742214,4.540338516,4.289050102,4.035892487,1971008,2731.503418,74.03752899,2815.945068,1435167,73.15114594,-3.700000048,13.49213982,OnLine,37.64889145,33.78689575,51.11864471,89.35889435,7.39081955,268.4378357,176,12.05253887,4
5042,WTG-G,25-Oct-21 00:10:00,5314170,1.729466081,1.725725532,1.726226926,1.725725532,1.724459887,1.725725532,1971008,18.5149231,63.90000153,-28.33576584,1476468,55.98810577,-3.700000048,6.68091011,RunUp,30.59599495,29.78060722,41.82236862,42.08576965,20.96329308,122.4799881,196,2.105554819,28.19387817
5186,WTG-G,26-Oct-21 00:10:00,5387675,-0.840851009,-0.755565345,-0.844720542,-0.755565345,-0.842570782,-0.755565345,1971008,1018.208984,67.52036285,1772.701538,1492293,65.73094177,-3.700000048,11.9778986,OnLine,25.8566246,20.9316082,41.98526382,79.92980957,11.88714886,117.030304,97,6.718138695,8
5330,WTG-G,27-Oct-21 00:10:00,5473280,3.308287144,2.671132088,4.029102802,4.006831646,3.540786982,3.748048544,1971008,1237.365234,74.22877502,2778.873779,1544537,72.79494476,-3.700000048,13.14039898,OnLine,35.36195374,30.75059128,48.1715889,88.436203,12.10432053,142.447464,159,7.219322681,7
5474,WTG-G,28-Oct-21 00:10:00,5557910,13.75168037,13.15234947,13.43093395,13.71475887,14.10159397,14.26853657,1971008,2820,73.71855164,2869.88208,1600799,71.53755951,-3.700000048,13.52787304,OnLine,27.01931381,20.90337563,42.85315704,88.54551697,4.92571497,252.0908356,318,17.82587624,7
5618,WTG-G,29-Oct-21 00:10:00,5644527,8.991337776,8.948670387,10.76228142,10.70244217,8.893392563,9.505744934,1971008,2820,74.06398773,2879.95874,1667175,72.07183838,-3.700000048,13.45765209,OnLine,27.90772247,22.8445015,44.12388611,89.40888977,6.610201836,222.0299072,314,13.62330437,1
5762,WTG-G,30-Oct-21 00:10:00,5727131,-0.852270186,-0.44508636,-0.852647781,-0.44508636,-0.871602833,-0.44508636,1971008,596.8236694,67.95337677,382.6250305,1719433,64.03362274,-3.700000048,7.457826138,OnLine,28.54275703,20.89703369,40.24810791,52.02437592,8.738745689,111.9690628,10,5.670544147,0.792702734
5906,WTG-G,31-Oct-21 00:10:00,5800675,1.13264811,0.82463038,1.14644289,0.82463038,1.131479263,0.82463038,1971008,148.2042542,68.60766602,148.6819,1725739,63.6876564,-3.700000048,7.434389114,OnLine,31.60587692,24.89450645,38.9993782,49.41046906,13.04457664,170.2439117,200,3.797396421,4
6050,WTG-G,01-Nov-21 00:10:00,5887298,-0.837088108,-0.620611191,-0.836696744,-0.620611191,-0.83167392,-0.620611191,1971008,1589.441162,69.54219055,1644.294067,1764886,67.39238739,-3.700000048,11.58508587,OnLine,24.95144463,17.10426712,40.70000076,77.08831024,9.785967827,58.45018387,59,7.859888077,0.708827615
9362,WTG-G,23-Nov-21 23:10:00,5954752,17.80166817,17.67882919,17.77661514,17.67882919,17.78320503,17.67882919,1973770,1976.525757,60.94751358,-28.14679527,1790962,54.07479858,-3.700000048,7.229659557,RunUp,29.11771393,23.71586418,33.5717926,45.44780731,3.945526123,309.3194275,179,8.904801369,1.400001526
9506,WTG-G,24-Nov-21 23:10:00,6016408,85.00010681,85,85.00010681,85,85.00009155,85,1973770,1489.668457,58.31401825,-21.68630219,1825132,52.79981613,-3.700000048,0.611989915,External Curtailment,25.86712646,18.96809769,38.86426544,6.063479424,0.504128993,65.3082428,345,15.96532726,8
9650,WTG-G,25-Nov-21 23:10:00,6054834,1.403423071,1.39733386,1.425347447,1.39733386,1.452895641,1.39733386,1973770,157.9421082,57.65559769,122.6524811,1841016,52.06468964,-3.700000048,7.437024593,OnLine,17.08411789,12.12874222,28.49035835,51.34006882,12.84326649,27.67803955,188,3.856149673,0.096328013
9794,WTG-G,26-Nov-21 23:10:00,6141458,2.468082905,2.562785864,2.469681501,2.562785864,2.473160982,2.562785864,1973770,2518.084473,69.84014893,2691.818359,1874747,67.97034454,-3.700000048,13.38389206,OnLine,25.47978592,19.80631828,41.11117172,88.0774231,8.524072647,101.0656509,184,10.42105865,1
9938,WTG-G,27-Nov-21 23:10:00,6227075,0.490668774,0.559460998,3.736176491,3.155917168,3.39377594,3.894150257,1973770,2491.203857,72.13123322,2673.843994,1905877,69.99716949,-3.700000048,13.40589046,OnLine,27.76228714,23.76906586,43.10498047,88.30191803,9.110561371,90.74118805,10,9.758493423,1
10082,WTG-G,28-Nov-21 23:10:00,6286729,-0.523997128,0.047445003,0.318062365,-0.26231271,2.937566519,2.951647758,1973770,2070.287109,66.22728729,2344.050537,1928570,64.40480804,-3.700000048,13.40437222,OnLine,22.21785927,19.05765915,38.60004807,86.88214874,10.16320896,117.5121918,186,8.77691555,3.658807039
10226,WTG-G,29-Nov-21 23:10:00,6362263,0.159956738,0.037910506,0.147097498,0.037910506,0.160034716,0.037910506,1973856,403.8699646,66.92510223,313.9790649,1946585,62.20573044,-3.700000048,7.440581322,OnLine,30.88730049,24.8956356,38.70000076,49.77006531,9.905285835,53.11260605,211,4.998015404,7
10370,WTG-G,30-Nov-21 23:10:00,6433774,1.353572369,1.353226066,1.354347587,1.353226066,1.362067819,1.353226066,1973856,174.0952301,63.14270401,118.9160843,1952410,56.0945549,-3.700000048,7.443243504,OnLine,26.72388268,22.74329567,38.17263794,50.4627533,12.4219532,121.8490372,339,3.967731714,4
10514,WTG-G,01-Dec-21 23:10:00,6499485,0.627920032,0.563121676,0.662766874,0.563121676,0.647357404,0.563121676,1973937,188.766449,63.59999847,197.1010284,1964011,59.33349228,-3.700000048,7.46487236,OnLine,28.26902771,20.70712471,35.03222656,51.69654465,12.38391113,75.96578979,220,4.007305622,1.206318378
10658,WTG-G,02-Dec-21 23:10:00,6560916,-0.858705521,-0.832906663,-0.884909689,-1.033255339,-0.847315848,-0.685417891,1974103,1474.841675,64.85785675,1299.914307,1978537,63.61353683,-3.700000048,10.83086395,OnLine,29.51161575,26.93285179,42.70054245,73.96640778,9.589922905,255.8855896,193,7.491405487,1.445512414
10802,WTG-G,03-Dec-21 23:10:00,6645530,10.80814457,10.75163937,10.81237698,10.75163937,10.81097603,10.75163937,1974103,1905.168945,65.65139771,550.784668,1993576,62.06350708,-3.700000048,9.439063072,OnLine,29.2056942,21.7459507,38.62669373,62.82339096,7.143900871,94.65420532,11,8.468536377,0.098940119
10946,WTG-G,04-Dec-21 23:10:00,6712999,1.447164416,1.30193305,1.446298003,1.30193305,1.449460268,1.30193305,1974103,29.25928688,55.85240555,-10.95967865,2014932,44.85105896,-3.700000048,7.774716854,OnLine,21.01418114,18.0439682,29.00254631,50.58756638,20.9083004,5.337320805,154,2.460670948,5.25316143
11090,WTG-G,05-Dec-21 23:10:00,6784507,12.48100567,12.43784904,8.823619843,9.544682503,9.121703148,8.561304092,1974103,2624.525635,64.89691925,1486.168213,2038009,62.78752518,-3.700000048,13.3626709,OnLine,26.94173622,20.94174576,38.45993805,89.0157547,8.489893913,284.949707,15,10.34874439,4.88996172
11234,WTG-G,06-Dec-21 23:10:00,6861069,-0.829147398,-0.466474056,-0.864000797,-0.466474056,-0.842803955,-0.466474056,1974250,373.8175354,60.40420151,395.6572876,2058074,57.02337646,-3.700000048,7.429021835,OnLine,16.23464584,8.965985298,30.34828949,51.99618912,10.16161251,26.12101746,122,4.86600399,2.314193964
11378,WTG-G,07-Dec-21 23:10:00,6935582,4.25596571,4.278310776,4.252831936,4.278310776,4.255952835,4.278310776,1974250,28.61707306,61.24353027,110.2885361,2068437,57.00553131,-3.700000048,7.843714714,OnLine,19.04468346,12.4232502,27.69999886,50.27804184,18.05714035,48.0989418,150,2.881265402,2.314493418
11522,WTG-G,08-Dec-21 23:10:00,7000018,84.99443817,85,85.00582123,85,85.00063324,85,1974250,2191.84082,49.16298294,-17.06905174,2076044,36.41114426,-3.700000048,0,External Curtailment,22.69964218,14.69630718,24.82588387,0,0,28.20021248,160,9.021936417,15
11666,WTG-G,09-Dec-21 23:10:00,7041730,10.92342377,10.93672657,10.91455555,10.93672657,10.90882778,10.93672657,1974250,2127.662842,69.42606354,823.1203003,2082167,67.49584198,-3.700000048,11.46527863,OnLine,32.37545776,22.7401123,37.23833466,75.1740799,8.435400009,119.8625946,151,9.04669857,1.831708431
11810,WTG-G,10-Dec-21 23:10:00,7115245,20.18540192,20.15907478,20.18577385,20.15907478,20.18953705,20.15907478,1974250,2812.965332,60.84702301,360.5509033,2096195,50.55511475,-3.700000048,8.584347725,OnLine,23.52132416,16.96607399,39.52957916,59.59502411,4.736420155,130.253479,330,12.0405302,5
11954,WTG-G,11-Dec-21 23:10:00,7168622,11.65885258,11.64446545,11.66382599,11.64446545,11.66220951,11.64446545,1974250,2335.001221,61.14883423,697.7058105,2102773,58.83826828,-3.700000048,10.50502014,OnLine,21.34768677,13.07474422,31.1202507,68.24121094,7.495548248,65.50630188,184,9.467298508,5.232595921
12098,WTG-G,12-Dec-21 23:10:00,7248182,19.29446602,19.31780434,19.29741669,19.31780434,19.30010605,19.31780434,1974250,1901.879761,58.49619293,-23.49416161,2114797,51.38981628,-3.700000048,7.795521259,RunUp,24.82485962,18.77070427,34.02317047,51.20405579,5.881638527,195.5935059,158,8.497262001,2.217269182
12242,WTG-G,13-Dec-21 23:10:00,7326745,14.84143639,14.815979,14.83024311,14.815979,14.83012867,14.815979,1974250,2373.853027,65.09999847,426.4844055,2127826,62.51882172,-3.700000048,9.820021629,OnLine,27.80798531,21.82043839,37.75671768,64.90453339,6.993070126,131.547348,152,9.480240822,3
16418,WTG-G,11-Jan-22 23:10:00,9046384,19.81263351,19.8985672,19.82540703,19.8985672,19.82158089,19.8985672,2026630,1799.172119,60.92646027,249.6352997,2361787,58.45289993,-3.700000048,7.908770561,OnLine,31.04230309,17.89247704,32.13437271,53.0459137,6.471377373,102.4597397,193,8.259375572,8
16562,WTG-G,12-Jan-22 23:10:00,9121918,0.638580143,1.018341064,0.639683604,1.018341064,0.627223551,1.018341064,2026630,353.3088989,63.75269318,222.2971191,2370690,58.94480896,-3.700000048,7.416577339,OnLine,32.05239105,18.8416748,33.71903229,49.32616806,10.20081615,75.4509964,345,4.859364986,2.67907095
16706,WTG-G,13-Jan-22 23:10:00,9187863,0.758745253,0.765320361,0.759955227,0.765320361,0.760333896,0.765320361,2026630,242.5652161,62.28927994,281.0128174,2378084,57.38149261,-3.700000048,7.426150322,OnLine,32.40812683,21.63215828,35.39107895,51.62765884,11.55686951,37.91205978,111,4.286329746,5
16850,WTG-G,14-Jan-22 23:10:00,9253281,39.35552979,39.82181931,39.38705063,39.81660843,39.36278915,39.81427765,2026630,2683.212402,52.4779129,-23.10238075,2389106,37.47543335,-3.700000048,6.093583107,External Curtailment,23.10604286,13.77526283,34.50366974,40.55009079,4.001112938,115.817749,336,10.87997913,6
16994,WTG-G,15-Jan-22 23:10:00,9332826,4.053734303,4.093290806,4.053202152,4.093290806,4.052177906,4.093290806,2026630,622.4785156,57.66525269,566.4300537,2404140,54.63320541,-3.700000048,8.903264046,OnLine,12.53809547,4.763595581,28.98001671,57.52177429,10.34175301,31.23142052,322,5.709867001,9
17138,WTG-G,16-Jan-22 23:10:00,9395730,1.562771678,0.866710901,1.571021199,0.866710901,1.573379517,0.866710901,2026630,38.9331665,59.79999924,5.937853813,2410546,52.58086777,-3.700000048,7.422581196,OnLine,27.36801529,15.17220592,29.35266685,50.76971054,17.61651993,131.0539246,77,2.799289465,9
17282,WTG-G,17-Jan-22 23:10:00,9429857,85.01605988,80.84059906,84.98537445,80.84059906,84.99460602,80.84059906,2035811,2770.923096,55.91838837,-21.09110832,2419884,47.19436646,-3.700000048,0.306634009,External Curtailment,28.45058632,17.27576447,31.12926292,2.039025545,0,12.34199524,177,11.3323679,1.648842812
20594,WTG-G,09-Feb-22 23:10:00,9484199,1.632265329,1.009986281,1.642100692,1.009986281,1.641329885,1.009986281,2037560,51.34471893,65.15291595,55.2146492,2430713,58.04447174,-3.700000048,7.431200027,OnLine,31.13128853,19.16331291,32.82746887,46.85821152,16.18264198,40.31698608,55,3.057339191,1
20738,WTG-G,10-Feb-22 23:10:00,9540581,0.985209405,0.995942235,1.010113716,0.995942235,0.993401587,0.995942235,2040686,2413.859619,69.83319855,2403.318848,2439610,67.66693878,-3.700000048,13.41821384,OnLine,30.26980209,19.22104645,39.0090332,88.48846436,9.314175606,73.46779633,188,9.583616257,6
20882,WTG-G,11-Feb-22 23:10:00,9626190,9.809505463,9.688936234,8.768619537,8.97278595,7.426375866,7.172448158,2040686,2735.313721,69.57193756,2841.464355,2489823,67.35108948,-3.700000048,13.42677402,OnLine,22.7738533,16.92503929,42.10509109,88.65021515,8.132818222,216.7814026,19,10.95914936,5.28875494
21026,WTG-G,12-Feb-22 23:10:00,9701735,2.792526722,2.463961601,1.097203493,1.795656204,-0.39073059,-0.741958618,2040686,2232.083496,72.541008,2307.010742,2524204,68.81890869,-3.700000048,13.09199715,OnLine,17.46011543,9.832267761,34.6430397,87.91754913,9.572027206,253.7566986,177,9.113910675,4.142726421
21170,WTG-G,13-Feb-22 23:10:00,9778282,8.0625,8.475423813,5.725084305,5.652131081,9.102804184,8.593305588,2040686,2057.676758,65.46289825,1120.608643,2549750,62.54943848,-3.700000048,12.75613022,OnLine,22.94485283,14.39007568,36.98851013,83.06161499,9.680223465,194.3612518,168,8.751765251,5.755897999
21314,WTG-G,14-Feb-22 23:10:00,9842079,-0.847828269,-0.824721754,-0.857519329,-0.824721754,-0.754654467,-0.824721754,2040686,1144.359497,68.94581604,1213.140747,2564878,66.86645508,-3.700000048,10.52111053,OnLine,28.32672119,18.97808075,39.47071457,71.98229218,9.985125542,152.2476044,111,6.997084141,3
21458,WTG-G,15-Feb-22 23:10:00,9910597,12.99918365,12.02057076,15.14045811,15.13288307,11.62908459,12.11798477,2040686,2820,73.19999695,2789.914307,2608567,71.26847839,-3.700000048,13.60335827,OnLine,31.75591087,24.98090363,44.59999847,89.56797028,5.369828224,167.9671021,165,16.87135887,0
21602,WTG-G,16-Feb-22 23:10:00,9996207,13.38609028,13.47574997,10.68161201,11.03873253,11.96419811,11.55844784,2040686,2820,69.72290802,1882.36377,2664851,66.98535156,-3.700000048,13.37106419,OnLine,25.75798035,21.91757011,44.25068283,88.79615784,5.502799034,137.2611542,23,16.09103394,7
21746,WTG-G,17-Feb-22 23:10:00,10053624,84.98391724,79.72179413,84.98623657,79.72179413,85.00701904,79.72179413,2040686,11.25484467,47.56985474,-16.2779274,2698478,34.2563591,-3.700000048,0,Weather Outage,11.30084229,4.683424473,22.06196404,1.610856533,0,1.079671741,164,1.237718225,140
21890,WTG-G,18-Feb-22 23:10:00,10132911,-0.829927325,-1.266064167,-0.840452194,-0.965593934,-0.817352653,-0.331180543,2040686,980.406189,70.11030579,1157.314697,2723535,67.56700897,-3.700000048,10.31069183,OnLine,23.44355011,11.78937244,33.39407349,67.74788666,10.33597088,133.4372101,219,6.629190922,3.742533684
22034,WTG-G,19-Feb-22 23:10:00,10210445,85.01148987,83.36991119,85.00791931,83.36991119,84.99780273,83.36991119,2040686,1611.59314,53.97993851,-11.23168468,2743594,40.49347687,-3.700000048,0.219515353,External Curtailment,25.9319973,15.02894211,29.23811913,2.359905958,0,11.05526543,168,7.902081966,4
22178,WTG-G,20-Feb-22 23:10:00,10260624,5.29201746,5.287720203,4.347465992,4.076880455,6.850249767,6.687438011,2040686,1713.854614,70.11705017,2402.9021,2771702,67.54428101,-3.700000048,13.48635674,OnLine,30.92720985,22.68789101,42.00398254,88.51046753,10.95052814,224.6328888,147,8.098800659,7
22322,WTG-G,21-Feb-22 23:10:00,10329105,9.850894928,9.827429771,9.816069603,9.827429771,9.818325996,9.827429771,2040686,2787.242676,72.80813599,2803.561035,2811870,71.10016632,-3.700000048,13.4256897,OnLine,32.90778732,24.00101089,45.64827728,89.5266037,7.466286182,88.04264069,352,12.14574146,0
22466,WTG-G,22-Feb-22 23:10:00,10415717,5.190386295,5.132024765,5.670987606,5.508479118,5.650145054,5.64422369,2040686,2462.550781,70.84857178,1816.966675,2866110,66.59217834,-3.700000048,13.06834507,OnLine,13.95012474,1.774026155,32.74108505,85.11310577,8.728496552,255.8633728,6,9.706267357,3.400359392
22610,WTG-G,23-Feb-22 23:10:00,10502356,-0.854484975,-0.387266755,-0.84641099,-0.387266755,-0.869876027,-0.387266755,2040686,743.163269,59.94927216,692.2700806,2901226,56.47611618,-3.700000048,8.599563599,OnLine,8,-1.244177938,24.4260788,55.02403641,9.550692558,57.40825653,64,6.009592533,3
22754,WTG-G,24-Feb-22 23:10:00,10583923,1.645558715,-0.500695109,1.650134563,-0.500695109,1.63344717,-0.500695109,2040686,242.8061066,56.52976227,151.2632141,2910194,50.56137466,-3.700000048,7.447692871,OnLine,7.799635887,0.033149187,23.16379166,48.00653458,11.5805521,80.16490936,38,4.287415028,1
22898,WTG-G,25-Feb-22 23:10:00,10652372,1.116544366,1.639311194,1.121332169,1.639311194,1.154317141,1.639311194,2040686,159.1502533,55.69237137,91.35301971,2915415,49.85075378,-3.700000048,7.393883705,OnLine,10.07871914,2.958935022,24.09188652,50.15516663,12.86644936,140.933548,75,3.844117165,3
23042,WTG-G,26-Feb-22 23:10:00,10698690,1.150016427,1.20473063,1.152527213,1.20473063,1.154049277,1.20473063,2040686,17.63689423,50.38904572,-21.08734322,2917076,40.62886429,-3.700000048,4.141527653,RunUp,13.09778976,11.88666821,22.85015106,25.75498962,13.41167068,32.23729324,10,2.035013437,6
23186,WTG-G,27-Feb-22 23:10:00,10764256,-0.690285861,-0.610305011,-0.68574357,-0.610305011,-0.679489791,-0.610305011,2040686,1589.978149,71.44461823,1871.063599,2932068,69.37663269,-3.700000048,12.04924107,OnLine,25.5734272,14.8718853,36.16690445,81.26905823,10.18942451,68.69067383,204,7.860910892,7.218496323
23330,WTG-G,28-Feb-22 23:10:00,10841794,-0.71582377,-0.668273985,-0.750990927,-0.668273985,-0.7077443,-0.668273985,2040686,1155.7323,65.10163116,1595.93103,2948615,63.57761383,-3.700000048,11.42658329,OnLine,26.40436172,21.78400612,42.19046402,75.87484741,10.83088493,117.9592056,212,7.011858463,8
23474,WTG-G,01-Mar-22 23:10:00,10913320,5.096888542,4.650476933,6.999613285,7.032304764,4.420364857,4.873824596,2040765,2563.256592,71.31469727,2181.639893,2961357,69.01738739,-3.700000048,13.40972996,OnLine,32.03260422,26.75343323,43.61355209,87.43492889,8.849511147,56.7360611,215,10.09524536,6
